"STREET_ID","STREET_NAME","STREET_TYPE","ROAD_LEVEL","CREATED_AT","IS_DELETED","UPDATED_AT"
"2753",,secondary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2754",Trần Huy Liệu,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2755",Nhánh A2,motorway_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2756",Nhánh B1,motorway_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2757",Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2758",Nhánh B2,motorway_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2759",Mai Chí Thọ,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2760",Mai Chí Thọ,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2761",Mai Chí Thọ,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2762",Nhánh B2,motorway_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2763",Đường Cao tốc Tp. Hồ Chí Minh-Long Thành-Dầu Giây,motorway,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2764",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2765",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2766",Nguyễn Thông,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2767",Cầu vượt Lý Thái Tổ - Nguyễn Tri Phương,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2768",Trường Sa,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2769",Lê Thánh Tôn,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2770",Lê Thánh Tôn,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2771",Nhánh D2,motorway_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2772",X5,motorway_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2773",X4,motorway_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2774",Đường cao tốc Tp. Hồ Chí Minh-Long Thành-Dầu Giây,motorway,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2775",Nhánh A2,motorway_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2776",Nhánh B2,motorway_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2777",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2778",Cầu vượt Lăng Cha Cả,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2779",Xa Lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2780",Tô Ngọc Vân,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2781",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2782",Thạnh Lộc 43,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2783",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2784",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2785",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2786",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2787",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2788",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2789",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2790",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2791",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2792",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2793",Tôn Ðức Thắng,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2794",Nhánh A1,motorway,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2795",Nhánh B2,motorway_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2796",Nguyễn Hữu Cảnh,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2797",Nguyễn Trãi,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2798",Lê Lai,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2799",Trần Hưng Ðạo,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2800",Hàm Nghi,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2801",Pasteur,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2802",Pasteur,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2803",Quốc lộ 1,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2804",Cầu vượt Linh Xuân,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2805",Cầu vượt Linh Xuân,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2806",Quốc lộ 1,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2807",Quốc lộ 1,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2808",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2809",Quốc lộ 1,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2810",Dương Văn Cam,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2811",Điện Biên Phủ,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2812",Nguyễn Bỉnh Khiêm,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2813",Nguyễn Ðình Chiểu,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2814",Nam Kỳ Khởi Nghĩa,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2815",Nam Kỳ Khởi Nghĩa,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2816",Hàm Nghi,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2817",Cầu Calmette,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2818",Châu Văn Liêm,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2819",Công Trường Mê Linh,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2820",Công Trường Mê Linh,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2821",Hai Bà Trưng,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2822",Hàm Nghi,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2823",Lê Lợi,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2824",Lê Lợi,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2825",Nguyễn Trãi,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2826",Phó Ðức Chính,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2827",Phó Ðức Chính,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2828",Phó Ðức Chính,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2829",Tôn Đức Thắng,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2830",Tôn Ðức Thắng,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2831",Đường dẫn Ga Quốc Nội,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2832",,secondary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2833",Đường dẫn Sảnh Đến Quốc tế,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2834",Lê Lai,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2835",Nam Kỳ Khởi Nghĩa,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2836",Nguyễn Thị Minh Khai,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2837",Nguyễn Thị Minh Khai,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2838",Pasteur,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2839",Trường Sơn,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2840",Võ Thị Sáu,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2841",Võ Thị Sáu,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2842",Đường số 9A,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2843",Đường số 9A,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2844",Cầu vượt Lăng Cha Cả,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2845",Hoàng Văn Thụ,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2846",Nguyễn Ðình Chiểu,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2847",Bà Huyện Thanh Quan,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2848",Bà Huyện Thanh Quan,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2849",Lê Lai,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2850",Trần Hưng Ðạo,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2851",Nguyễn Văn Cừ,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2852",Ðiện Biên Phủ,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2853",Cầu Nguyễn Văn Cừ,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2854",Võ Văn Kiệt,primary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2855",Võ Văn Kiệt,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2856",Võ Văn Kiệt,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2857",Võ Văn Kiệt,primary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2858",,primary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2859",,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2860","3 Tháng 2",primary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2861",Bình Tiên,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2862",Cao Thắng,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2863",Kinh Dương Vương,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2864",Kinh Dương Vương,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2865",Nguyễn Thị Minh Khai,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2866",Nguyễn Văn Luông,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2867",Phạm Văn Chí,tertiary_link,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2868",vòng xoay Thái Bình,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2869",Ðiện Biên Phủ,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2870",Ðiện Biên Phủ,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2871",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2872",Cao Thắng,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2873",Cống Quỳnh,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2874",Công Trường Mê Linh,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2875",Hậu Giang,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2876",Kinh Dương Vương,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2877",Nguyễn Ðình Chiểu,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2878",Nguyễn Ðình Chiểu,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2879",Nguyễn Thị Minh Khai,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2880",Hậu Giang,secondary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2881",Đường sô 44,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2882",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2883",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2884",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2885",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2886",Tô Ngọc Vân,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2887",Tô Ngọc Vân,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2888",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2889",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2890",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2891",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2892",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2893",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2894",Nguyễn Ảnh Thủ,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2895",Phạm Văn Đồng,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2896",Phạm Văn Đồng,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2897",Thạnh Lộc 15,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2898",Thạnh Lộc 27,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2899",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2900",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2901",,secondary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2902",,secondary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2903",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2904",Hà Huy Giáp,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2905",Hai Bà Trưng,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2906",Hai Bà Trưng,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2907",Hoàng Văn Thụ,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2908",Lê Lợi Boulevard,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2909",Lý Tự Trọng,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2910",Lý Tự Trọng,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2911",Nam Kỳ Khởi Nghĩa,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2912",Nam Kỳ Khởi Nghĩa,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2913",Pasteur,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2914",Pasteur,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2915",Phan Đình Giót,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2916",Trần Quốc Hoàn,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2917",Trường Chinh,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2918",Quốc lộ 22,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2919",Trung Mỹ Tây 2A,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2920",Quốc lộ 22,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2921",Quốc lộ 22,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2922",Quốc lộ 22,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2923",Hoàng Văn Thụ,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2924",Trường Chinh,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2925",Trường Chinh,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2926",Quốc lộ 1K,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2927",Quốc lộ 1K,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2928",Phạm Văn Đồng,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2929",Phạm Văn Đồng,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2930",,primary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2931",Bạch Đằng,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2932",Bạch Đằng,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2933",Lê Hồng Phong,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2934",Lê Quang Sung,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2935",Quốc lộ 13,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2936",Quốc lộ 13,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2937",Ngô Gia Tự,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2938",Nguyễn Chí Thanh,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2939",Quốc lộ 1,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2940",Quốc lộ 1,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2941",Quốc lộ 1,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2942",Quốc lộ 1,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2943",Quốc lộ 1,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2944",Trần Phú,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2945",Quốc lộ 1,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2946",Quốc lộ 1,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2947",Đinh Bộ Lĩnh,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2948",Bà Huyện Thanh Quan,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2949",Hùng Vương,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2950",Trang Tử,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2951",Võ Văn Tần,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2952",Quốc lộ 1,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2953",An Dương Vương,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2954",Điện Biên Phủ,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2955",Điện Biên Phủ,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2956",Điện Biên Phủ,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2957",Điện Biên Phủ,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2958",Điện Biên Phủ,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2959",Đỗ Xuân Hợp,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2960",Đỗ Xuân Hợp,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2961",Xa lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2962",Xa lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2963",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2964",Xa Lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2965",Xa Lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2966",Xa Lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2967",Xa Lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2968",Hồng Bàng,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2969",Hùng Vương,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2970",Lê Văn Chí,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2971",Quốc lộ 1,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2972",Quốc lộ 1,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2973",Nguyễn Tri Phương,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2974",Nguyễn Văn Cừ,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2975",Nguyễn Văn Cừ,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2976",Võ Văn Ngân,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2977",Võ Văn Ngân,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2978",Xa lộ Hà Nội,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2979",Xa Lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2980",Xa lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2981",Xô Viết Nghệ Tĩnh,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2982",Xa Lộ Hà Nội,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2983",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2984",Điện Biên Phủ,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2985",Nguyễn Thị Minh Khai,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2986",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2987",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2988",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2989",Nguyễn Ảnh Thủ,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2990",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2991",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2992",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2993",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2994",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2995",Hoàng Diệu,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2996",Hoàng Diệu,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2997",Hoàng Diệu,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2998",Khánh Hội,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"2999",Tôn Thất Thuyết,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3000",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3001",Đường số 3,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3002",Đường Liên Ấp 5-6,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3003",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3004",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3005",Đường số 6,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3006",Vĩnh Lộc,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3007",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3008",Đường số 2A,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3009",Đường số 2,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3010",Đường số 2,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3011",Đường số 2,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3012",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3013",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3014",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3015",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3016",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3017",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3018",Đường số 2,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3019",Đường số 3B,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"3020",Đường số 3,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
